Loan_ID,Age,Income,Employment_Length_Years,Home_Ownership,Loan_Intent,Loan_Amount,Interest_Rate,Loan_Status
13001,54,96607.0,8,RENT,PERSONAL,17659.0,8.3,0
13002,58,54385.0,7,RENT,DEBTCONSOLIDATION,3645.0,8.89,0
13003,34,118658.0,12,MORTGAGE,MEDICAL,12435.0,11.3,0
13004,56,101900.0,10,RENT,VENTURE,22896.0,8.76,0
13005,28,76258.0,5,MORTGAGE,EDUCATION,23143.0,12.38,1
13006,55,100425.0,0,OWN,DEBTCONSOLIDATION,24258.0,17.71,1
13007,39,113518.0,9,RENT,PERSONAL,5688.0,15.47,0
13008,50,117844.0,4,RENT,DEBTCONSOLIDATION,9689.0,13.62,0
13009,34,67919.0,11,OWN,PERSONAL,3379.0,6.75,1
13010,40,92196.0,0,MORTGAGE,DEBTCONSOLIDATION,6243.0,15.22,0
13011,45,114401.0,6,MORTGAGE,EDUCATION,12237.0,7.83,0
13012,60,35495.0,9,MORTGAGE,EDUCATION,29624.0,16.51,1
13013,44,79755.0,13,OWN,VENTURE,27964.0,9.0,0
13014,34,102684.0,10,RENT,EDUCATION,24891.0,11.34,0
13015,46,68324.0,7,RENT,DEBTCONSOLIDATION,18330.0,10.41,0
13016,58,113929.0,7,RENT,DEBTCONSOLIDATION,26203.0,17.52,1
13017,43,36552.0,6,RENT,EDUCATION,26977.0,7.27,0
13018,42,86272.0,1,RENT,MEDICAL,21037.0,13.42,0
13019,39,70853.0,4,RENT,DEBTCONSOLIDATION,7611.0,7.49,1
13020,23,67924.0,3,RENT,VENTURE,24511.0,15.37,1
13021,62,109462.0,4,RENT,MEDICAL,14516.0,18.17,0
13022,39,58889.0,9,OWN,EDUCATION,15886.0,11.58,1
13023,29,89675.0,8,OWN,PERSONAL,22307.0,12.33,1
13024,48,108591.0,14,RENT,DEBTCONSOLIDATION,26843.0,18.48,1
13025,40,105190.0,3,MORTGAGE,PERSONAL,15716.0,12.79,0
13026,27,57634.0,14,RENT,VENTURE,7912.0,12.33,1
13027,34,67363.0,14,MORTGAGE,MEDICAL,23514.0,13.6,1
13028,29,98752.0,11,RENT,PERSONAL,23823.0,15.15,1
13029,39,112004.0,7,MORTGAGE,VENTURE,26264.0,7.0,0
13030,34,91398.0,7,RENT,PERSONAL,8449.0,17.0,0
13031,58,75718.0,1,MORTGAGE,PERSONAL,3725.0,11.6,0
13032,56,117916.0,13,RENT,VENTURE,17870.0,6.51,1
13033,60,61870.0,5,MORTGAGE,DEBTCONSOLIDATION,11304.0,16.51,0
13034,37,72394.0,4,RENT,PERSONAL,9522.0,10.78,0
13035,50,87057.0,1,RENT,VENTURE,29251.0,6.91,0
13036,29,114795.0,11,MORTGAGE,PERSONAL,15663.0,14.37,0
13037,53,115409.0,9,RENT,DEBTCONSOLIDATION,6784.0,17.82,1
13038,45,48016.0,3,MORTGAGE,VENTURE,11472.0,17.93,1
13039,34,77137.0,6,RENT,PERSONAL,19616.0,18.91,1
13040,31,35153.0,12,OWN,EDUCATION,12055.0,17.65,0
13041,55,42853.0,0,MORTGAGE,DEBTCONSOLIDATION,14676.0,5.53,0
13042,61,47379.0,14,RENT,PERSONAL,27192.0,10.82,0
13043,34,50792.0,8,RENT,MEDICAL,26722.0,16.96,0
13044,50,76258.0,9,MORTGAGE,VENTURE,9446.0,10.63,0
13045,61,53100.0,11,MORTGAGE,PERSONAL,23000.0,13.92,1
13046,24,98456.0,0,MORTGAGE,DEBTCONSOLIDATION,6725.0,13.99,1
13047,24,46049.0,14,RENT,DEBTCONSOLIDATION,22061.0,10.61,0
13048,48,35786.0,11,OWN,MEDICAL,16769.0,18.16,0
13049,28,104904.0,4,RENT,MEDICAL,24671.0,12.55,0
13050,22,65699.0,6,RENT,PERSONAL,26864.0,12.01,0
13051,61,82691.0,7,MORTGAGE,EDUCATION,3409.0,19.47,1
13052,42,72040.0,1,RENT,DEBTCONSOLIDATION,10205.0,12.41,1
13053,61,92986.0,3,RENT,EDUCATION,18365.0,8.0,0
13054,36,73762.0,1,RENT,EDUCATION,2256.0,12.68,0
13055,49,58600.0,3,MORTGAGE,PERSONAL,20105.0,16.9,0
13056,50,54810.0,14,MORTGAGE,VENTURE,17704.0,16.38,0
13057,32,92204.0,5,MORTGAGE,VENTURE,19807.0,16.54,1
13058,55,55085.0,5,OWN,VENTURE,23337.0,15.41,1
13059,31,81854.0,11,MORTGAGE,MEDICAL,4990.0,9.06,0
13060,41,109797.0,12,MORTGAGE,DEBTCONSOLIDATION,3195.0,17.57,1
13061,41,119269.0,0,RENT,MEDICAL,22943.0,18.01,0
13062,25,74779.0,10,RENT,DEBTCONSOLIDATION,22749.0,8.22,0
13063,40,91207.0,3,RENT,DEBTCONSOLIDATION,3244.0,7.33,0
13064,57,68980.0,3,OWN,DEBTCONSOLIDATION,13415.0,19.16,0
13065,23,91117.0,13,MORTGAGE,PERSONAL,8766.0,17.66,0
13066,64,49141.0,0,RENT,VENTURE,23686.0,18.01,1
13067,53,44344.0,14,RENT,MEDICAL,13662.0,17.91,1
13068,29,50896.0,13,MORTGAGE,MEDICAL,18210.0,13.08,1
13069,29,64813.0,1,MORTGAGE,PERSONAL,19690.0,14.55,0
13070,24,119431.0,13,MORTGAGE,DEBTCONSOLIDATION,12313.0,13.14,1
13071,55,100679.0,2,RENT,VENTURE,4402.0,6.22,0
13072,37,45681.0,12,RENT,EDUCATION,18880.0,15.94,0
13073,54,107903.0,14,RENT,EDUCATION,21783.0,12.57,1
13074,44,38228.0,10,RENT,PERSONAL,15275.0,14.57,1
13075,52,39582.0,4,RENT,VENTURE,16915.0,12.54,1
13076,21,113683.0,10,OWN,EDUCATION,2909.0,12.39,0
13077,28,46397.0,7,RENT,EDUCATION,17806.0,7.91,0
13078,43,73799.0,14,RENT,MEDICAL,2372.0,9.4,0
13079,60,72011.0,5,RENT,VENTURE,24620.0,7.72,1
13080,32,114183.0,2,MORTGAGE,EDUCATION,3344.0,8.24,0
13081,32,79264.0,5,MORTGAGE,MEDICAL,10515.0,19.12,1
13082,35,77317.0,6,OWN,VENTURE,4431.0,7.64,0
13083,61,82914.0,5,RENT,DEBTCONSOLIDATION,23054.0,9.27,1
13084,39,119633.0,9,RENT,VENTURE,21168.0,13.77,1
13085,46,80254.0,5,RENT,PERSONAL,12585.0,14.04,1
13086,49,75096.0,0,RENT,MEDICAL,17462.0,7.66,0
13087,42,88785.0,2,MORTGAGE,DEBTCONSOLIDATION,27791.0,16.61,1
13088,60,87344.0,6,MORTGAGE,MEDICAL,3695.0,16.49,0
13089,41,117643.0,3,MORTGAGE,MEDICAL,3907.0,8.82,0
13090,58,103546.0,11,MORTGAGE,EDUCATION,23198.0,9.54,0
13091,40,106091.0,3,MORTGAGE,VENTURE,19164.0,18.63,1
13092,49,100603.0,6,RENT,MEDICAL,3019.0,17.06,1
13093,24,63412.0,8,MORTGAGE,MEDICAL,13457.0,15.27,0
13094,27,86658.0,13,RENT,PERSONAL,3403.0,6.65,1
13095,48,84549.0,10,MORTGAGE,PERSONAL,19810.0,11.36,1
13096,48,76258.0,12,RENT,PERSONAL,10855.0,13.33,1
13097,24,106216.0,12,RENT,MEDICAL,7868.0,8.12,1
13098,42,60739.0,14,MORTGAGE,DEBTCONSOLIDATION,12839.0,11.78,1
13099,32,56209.0,1,RENT,VENTURE,2010.0,13.91,0
13100,23,50116.0,8,RENT,MEDICAL,8330.0,10.08,1
13101,42,55045.0,2,RENT,EDUCATION,17061.0,16.43,1
13102,64,61327.0,0,RENT,DEBTCONSOLIDATION,11230.0,17.27,1
13103,22,70709.0,3,MORTGAGE,DEBTCONSOLIDATION,21209.0,10.03,0
13104,44,78617.0,0,MORTGAGE,VENTURE,9464.0,17.24,0
13105,54,95139.0,8,OWN,DEBTCONSOLIDATION,16746.0,6.95,1
13106,47,61905.0,10,RENT,VENTURE,5003.0,17.23,0
13107,61,99148.0,14,MORTGAGE,DEBTCONSOLIDATION,27651.0,7.64,0
13108,21,107603.0,5,RENT,VENTURE,9195.0,6.66,0
13109,28,77919.0,7,RENT,PERSONAL,25104.0,14.48,0
13110,43,118521.0,14,RENT,PERSONAL,21472.0,12.11,0
13111,58,118400.0,14,MORTGAGE,DEBTCONSOLIDATION,15662.0,18.21,0
13112,26,93446.0,1,RENT,DEBTCONSOLIDATION,15739.0,10.58,1
13113,42,87428.0,6,RENT,VENTURE,17588.0,9.52,0
13114,45,82894.0,5,OWN,VENTURE,3789.0,12.51,1
13115,38,116149.0,1,RENT,MEDICAL,21420.0,11.88,0
13116,37,41447.0,1,OWN,PERSONAL,25761.0,10.32,1
13117,32,40499.0,3,OWN,MEDICAL,9598.0,15.21,1
13118,26,74041.0,3,RENT,MEDICAL,6838.0,16.13,1
13119,46,66315.0,2,RENT,EDUCATION,7872.0,17.44,1
13120,47,36299.0,7,RENT,VENTURE,22037.0,19.12,1
13121,28,39994.0,13,MORTGAGE,EDUCATION,13367.0,9.23,0
13122,39,116163.0,6,MORTGAGE,EDUCATION,6299.0,15.53,0
13123,62,42489.0,1,RENT,MEDICAL,27652.0,11.02,1
13124,21,76258.0,2,RENT,EDUCATION,19357.0,14.98,0
13125,49,108805.0,9,RENT,VENTURE,9083.0,12.16,1
13126,55,103367.0,8,MORTGAGE,MEDICAL,7494.0,19.41,0
13127,60,112355.0,12,MORTGAGE,VENTURE,28441.0,15.7,0
13128,34,36996.0,4,RENT,DEBTCONSOLIDATION,13317.0,18.83,1
13129,55,79387.0,1,MORTGAGE,EDUCATION,27875.0,17.19,1
13130,40,38089.0,2,MORTGAGE,MEDICAL,21790.0,18.14,0
13131,33,55659.0,7,MORTGAGE,PERSONAL,23534.0,16.9,1
13132,58,80178.0,3,RENT,VENTURE,27734.0,11.93,1
13133,28,116268.0,13,RENT,EDUCATION,5129.0,9.03,0
13134,63,105726.0,1,RENT,VENTURE,2104.0,10.68,1
13135,40,105111.0,1,MORTGAGE,VENTURE,9433.0,5.78,0
13136,53,69565.0,5,MORTGAGE,DEBTCONSOLIDATION,9689.0,12.84,0
13137,46,57884.0,7,OWN,VENTURE,5567.0,12.57,0
13138,59,52199.0,6,RENT,DEBTCONSOLIDATION,22732.0,12.85,1
13139,41,95038.0,3,RENT,DEBTCONSOLIDATION,22774.0,19.14,1
13140,62,92786.0,1,RENT,DEBTCONSOLIDATION,25195.0,18.26,1
13141,63,84294.0,8,OWN,EDUCATION,19565.0,7.76,0
13142,61,76258.0,3,RENT,VENTURE,6644.0,10.66,0
13143,29,69178.0,8,RENT,VENTURE,16966.0,11.44,1
13144,44,47665.0,4,MORTGAGE,DEBTCONSOLIDATION,13330.0,10.55,0
13145,57,35534.0,13,RENT,VENTURE,24257.0,16.68,1
13146,61,71132.0,11,OWN,VENTURE,6394.0,12.84,0
13147,37,71110.0,14,RENT,DEBTCONSOLIDATION,5534.0,13.51,1
13148,44,93754.0,11,MORTGAGE,PERSONAL,24228.0,17.44,0
13149,41,98580.0,10,OWN,PERSONAL,24323.0,16.78,1
13150,59,57469.0,10,MORTGAGE,DEBTCONSOLIDATION,14388.0,7.35,1
13151,61,99016.0,13,OWN,EDUCATION,13319.0,15.49,1
13152,59,81233.0,6,MORTGAGE,VENTURE,8475.0,11.6,0
13153,33,101708.0,11,MORTGAGE,VENTURE,20158.0,9.63,0
13154,31,93232.0,4,OWN,PERSONAL,16728.0,6.2,1
13155,39,69409.0,14,MORTGAGE,DEBTCONSOLIDATION,14006.0,12.32,0
13156,31,54324.0,1,RENT,EDUCATION,26667.0,10.48,1
13157,33,43738.0,5,RENT,DEBTCONSOLIDATION,18150.0,9.02,1
13158,21,59054.0,6,RENT,PERSONAL,2446.0,15.23,0
13159,60,64709.0,13,OWN,PERSONAL,2108.0,16.27,0
13160,64,35363.0,14,MORTGAGE,VENTURE,5239.0,8.93,1
13161,39,45358.0,10,MORTGAGE,MEDICAL,7931.0,6.19,0
13162,32,38240.0,12,RENT,EDUCATION,6053.0,17.38,1
13163,28,107201.0,5,RENT,EDUCATION,15746.0,5.64,0
13164,28,80689.0,12,RENT,MEDICAL,22921.0,18.62,0
13165,32,36936.0,13,MORTGAGE,PERSONAL,24745.0,14.29,0
13166,53,78965.0,2,RENT,DEBTCONSOLIDATION,3245.0,10.01,0
13167,46,112534.0,9,MORTGAGE,EDUCATION,21104.0,8.95,1
13168,59,35882.0,0,RENT,MEDICAL,15839.0,5.63,0
13169,48,55224.0,2,RENT,VENTURE,26853.0,8.8,0
13170,25,65825.0,13,MORTGAGE,VENTURE,29632.0,7.43,0
13171,28,105740.0,4,OWN,PERSONAL,14856.0,14.07,1
13172,45,76258.0,8,RENT,EDUCATION,26125.0,7.83,1
13173,47,75056.0,10,OWN,DEBTCONSOLIDATION,7105.0,12.9,0
13174,43,38203.0,4,RENT,EDUCATION,4922.0,13.76,0
13175,50,95241.0,14,MORTGAGE,VENTURE,4513.0,9.67,1
13176,43,37244.0,6,OWN,EDUCATION,27414.0,5.99,1
13177,40,103619.0,10,RENT,VENTURE,4801.0,6.02,0
13178,38,56584.0,13,OWN,MEDICAL,15895.0,5.87,1
13179,38,43521.0,6,RENT,MEDICAL,8981.0,15.85,0
13180,22,85017.0,4,MORTGAGE,VENTURE,10221.0,9.95,0
13181,24,68541.0,1,MORTGAGE,DEBTCONSOLIDATION,24886.0,16.65,0
13182,50,64063.0,4,MORTGAGE,DEBTCONSOLIDATION,8038.0,11.54,0
13183,53,105268.0,6,RENT,EDUCATION,24613.0,11.84,1
13184,56,99952.0,6,RENT,VENTURE,27833.0,12.68,0
13185,38,74563.0,3,RENT,PERSONAL,17082.0,15.48,0
13186,57,74752.0,0,MORTGAGE,DEBTCONSOLIDATION,16648.0,9.33,0
13187,39,37567.0,5,OWN,DEBTCONSOLIDATION,2364.0,7.2,0
13188,48,51121.0,12,OWN,MEDICAL,3800.0,13.28,1
13189,60,36674.0,14,MORTGAGE,DEBTCONSOLIDATION,16110.0,10.08,0
13190,40,111411.0,13,RENT,DEBTCONSOLIDATION,7958.0,11.69,0
13191,53,101275.0,2,RENT,DEBTCONSOLIDATION,11096.0,14.56,1
13192,32,102081.0,10,RENT,VENTURE,9436.0,12.42,0
13193,35,64140.0,4,RENT,VENTURE,23177.0,14.18,1
13194,61,44327.0,3,RENT,MEDICAL,28754.0,13.12,1
13195,59,105663.0,14,OWN,EDUCATION,29426.0,15.86,0
13196,22,58331.0,12,RENT,DEBTCONSOLIDATION,26544.0,15.38,0
13197,49,58004.0,1,RENT,EDUCATION,29412.0,12.98,1
13198,61,45492.0,11,MORTGAGE,VENTURE,14638.0,15.0,0
13199,30,89797.0,14,RENT,DEBTCONSOLIDATION,2179.0,17.73,1
13200,22,93095.0,6,MORTGAGE,EDUCATION,5873.0,11.55,0
13201,31,48749.0,13,RENT,EDUCATION,22344.0,11.28,1
13202,33,98217.0,4,OWN,PERSONAL,19570.0,16.2,0
13203,30,76258.0,14,MORTGAGE,VENTURE,17455.0,13.66,1
13204,34,55116.0,13,RENT,MEDICAL,19157.0,6.49,0
13205,38,53667.0,6,OWN,MEDICAL,14797.0,17.99,1
13206,29,110057.0,8,MORTGAGE,PERSONAL,6460.0,5.93,0
13207,59,109205.0,3,OWN,EDUCATION,17316.0,15.98,1
13208,48,62302.0,4,RENT,PERSONAL,2352.0,16.12,0
13209,23,46283.0,8,RENT,PERSONAL,25327.0,18.84,1
13210,40,65935.0,12,MORTGAGE,VENTURE,23586.0,6.26,1
13211,26,107534.0,9,MORTGAGE,DEBTCONSOLIDATION,7344.0,13.86,1
13212,47,66624.0,10,RENT,EDUCATION,6507.0,11.49,1
13213,22,48440.0,13,RENT,MEDICAL,6830.0,10.13,0
13214,49,81501.0,12,RENT,MEDICAL,13220.0,6.76,0
13215,58,36269.0,3,RENT,PERSONAL,2117.0,13.38,0
13216,23,42868.0,4,RENT,PERSONAL,18865.0,12.21,0
13217,36,65251.0,12,RENT,PERSONAL,6287.0,6.96,0
13218,50,112909.0,4,RENT,EDUCATION,29213.0,14.07,0
13219,60,119523.0,7,RENT,PERSONAL,25186.0,15.83,1
13220,22,73729.0,14,MORTGAGE,PERSONAL,26682.0,16.24,1
13221,37,50734.0,12,RENT,DEBTCONSOLIDATION,6477.0,18.18,1
13222,61,77429.0,14,RENT,EDUCATION,8533.0,11.23,0
13223,32,76337.0,3,RENT,VENTURE,18627.0,18.84,0
13224,55,75325.0,3,MORTGAGE,VENTURE,29208.0,17.62,0
13225,63,118600.0,12,MORTGAGE,DEBTCONSOLIDATION,25396.0,9.65,0
13226,21,97514.0,6,MORTGAGE,MEDICAL,14755.0,7.73,0
13227,35,43433.0,10,RENT,VENTURE,2865.0,11.6,0
13228,46,44111.0,4,MORTGAGE,EDUCATION,13173.0,11.13,0
13229,57,98753.0,5,RENT,MEDICAL,28137.0,13.56,0
13230,41,115583.0,5,RENT,PERSONAL,7329.0,13.67,1
13231,51,108620.0,11,OWN,EDUCATION,2603.0,16.0,1
13232,45,56751.0,5,MORTGAGE,MEDICAL,7756.0,12.64,1
13233,43,51453.0,13,MORTGAGE,VENTURE,13254.0,6.97,0
13234,44,73968.0,9,MORTGAGE,PERSONAL,6018.0,17.52,1
13235,58,65077.0,4,MORTGAGE,PERSONAL,7192.0,9.84,1
13236,48,69775.0,12,RENT,EDUCATION,4015.0,19.1,1
13237,41,93144.0,12,RENT,PERSONAL,11850.0,7.15,0
13238,63,83570.0,4,RENT,MEDICAL,5380.0,18.92,0
13239,38,81097.0,8,MORTGAGE,DEBTCONSOLIDATION,5770.0,6.77,1
13240,56,59503.0,12,RENT,VENTURE,7829.0,8.73,0
13241,55,37779.0,7,MORTGAGE,EDUCATION,3613.0,6.15,0
13242,29,35755.0,14,RENT,DEBTCONSOLIDATION,15147.0,15.37,1
13243,58,74263.0,3,RENT,DEBTCONSOLIDATION,17545.0,17.4,0
13244,50,90087.0,6,RENT,EDUCATION,20263.0,11.58,0
13245,64,77281.0,7,RENT,MEDICAL,7372.0,18.5,0
13246,54,86482.0,11,MORTGAGE,VENTURE,22492.0,13.76,1
13247,52,89857.0,8,RENT,EDUCATION,12538.0,14.32,0
13248,23,52400.0,4,RENT,DEBTCONSOLIDATION,27675.0,17.34,1
13249,23,75115.0,2,RENT,DEBTCONSOLIDATION,27650.0,9.66,0
13250,48,49249.0,14,RENT,EDUCATION,27362.0,10.46,1
13251,64,81825.0,12,RENT,DEBTCONSOLIDATION,2148.0,18.18,1
13252,35,59600.0,3,RENT,EDUCATION,3754.0,18.11,0
13253,61,72706.0,14,MORTGAGE,EDUCATION,28745.0,19.17,0
13254,43,54222.0,9,RENT,VENTURE,9378.0,18.13,1
13255,60,76139.0,5,RENT,EDUCATION,15591.0,7.28,1
13256,31,76302.0,9,OWN,DEBTCONSOLIDATION,25065.0,17.03,0
13257,52,103159.0,10,RENT,PERSONAL,22140.0,11.24,1
13258,56,43646.0,4,RENT,VENTURE,11371.0,19.37,0
13259,53,48543.0,8,OWN,DEBTCONSOLIDATION,29885.0,12.11,1
13260,44,57785.0,12,RENT,DEBTCONSOLIDATION,28999.0,13.25,1
13261,59,113353.0,10,MORTGAGE,VENTURE,14779.0,12.92,1
13262,54,66406.0,10,OWN,VENTURE,27500.0,10.0,0
13263,48,86428.0,13,MORTGAGE,DEBTCONSOLIDATION,23776.0,6.55,1
13264,57,58777.0,2,MORTGAGE,PERSONAL,11795.0,18.04,0
13265,27,92939.0,1,RENT,MEDICAL,21436.0,16.74,1
13266,24,88026.0,5,RENT,DEBTCONSOLIDATION,7692.0,7.45,0
13267,57,64553.0,12,RENT,VENTURE,6218.0,16.37,0
13268,21,58548.0,6,RENT,EDUCATION,6803.0,14.26,0
13269,21,98221.0,4,MORTGAGE,EDUCATION,20761.0,11.23,0
13270,40,72265.0,0,MORTGAGE,VENTURE,13672.0,9.06,1
13271,39,75701.0,2,OWN,VENTURE,23470.0,17.54,0
13272,49,86287.0,2,OWN,MEDICAL,5182.0,15.3,1
13273,30,41727.0,11,RENT,VENTURE,13009.0,13.17,1
13274,38,85717.0,13,OWN,EDUCATION,16328.0,14.03,1
13275,48,76258.0,3,MORTGAGE,PERSONAL,21544.0,6.77,0
13276,55,51692.0,13,OWN,VENTURE,24960.0,12.13,0
13277,63,66625.0,9,RENT,MEDICAL,27287.0,8.21,0
13278,51,76258.0,5,MORTGAGE,PERSONAL,4586.0,8.42,0
13279,47,76136.0,4,RENT,MEDICAL,4648.0,14.76,0
13280,31,87409.0,0,OWN,PERSONAL,9313.0,18.26,0
13281,58,50577.0,14,OWN,VENTURE,20101.0,11.15,1
13282,25,116731.0,5,RENT,EDUCATION,14544.0,8.41,0
13283,28,62689.0,13,MORTGAGE,PERSONAL,23692.0,14.58,0
13284,54,46154.0,13,MORTGAGE,DEBTCONSOLIDATION,9407.0,17.7,0
13285,32,56341.0,8,RENT,MEDICAL,19254.0,15.98,1
13286,58,109681.0,10,MORTGAGE,PERSONAL,17234.0,17.66,1
13287,21,81330.0,0,OWN,MEDICAL,21958.0,13.01,1
13288,51,103416.0,7,MORTGAGE,EDUCATION,24211.0,16.03,1
13289,24,68313.0,7,MORTGAGE,MEDICAL,17012.0,7.46,1
13290,25,81900.0,2,OWN,MEDICAL,26370.0,10.38,0
13291,50,113840.0,14,MORTGAGE,DEBTCONSOLIDATION,26846.0,10.95,0
13292,44,69695.0,12,RENT,MEDICAL,11735.0,12.66,0
13293,23,65225.0,8,RENT,PERSONAL,27125.0,18.51,1
13294,31,84156.0,10,MORTGAGE,MEDICAL,15425.0,17.74,1
13295,24,112209.0,12,MORTGAGE,VENTURE,17698.0,7.38,0
13296,46,62829.0,12,MORTGAGE,MEDICAL,17321.0,7.92,0
13297,47,115908.0,10,MORTGAGE,VENTURE,14646.0,10.51,0
13298,63,60938.0,7,OWN,MEDICAL,24153.0,9.57,1
13299,47,94164.0,2,RENT,MEDICAL,24117.0,14.11,0
13300,62,89530.0,9,MORTGAGE,PERSONAL,28288.0,18.14,1
13301,26,103199.0,4,RENT,VENTURE,21624.0,18.97,1
13302,35,95282.0,2,MORTGAGE,VENTURE,27938.0,14.65,0
13303,50,82801.0,4,OWN,DEBTCONSOLIDATION,6893.0,17.23,0
13304,62,44465.0,8,MORTGAGE,MEDICAL,11476.0,12.85,0
13305,57,38326.0,14,RENT,MEDICAL,19270.0,8.42,0
13306,57,38659.0,11,MORTGAGE,PERSONAL,24238.0,12.85,1
13307,62,95289.0,3,OWN,DEBTCONSOLIDATION,23702.0,13.27,0
13308,57,62594.0,5,MORTGAGE,DEBTCONSOLIDATION,20642.0,15.89,1
13309,55,39763.0,2,RENT,PERSONAL,6382.0,8.58,1
13310,43,45828.0,2,OWN,VENTURE,3785.0,10.66,0
13311,26,82588.0,4,MORTGAGE,EDUCATION,15030.0,10.6,0
13312,24,46221.0,7,MORTGAGE,PERSONAL,13735.0,18.93,0
13313,38,46211.0,13,MORTGAGE,VENTURE,26111.0,11.72,0
13314,29,48569.0,7,RENT,DEBTCONSOLIDATION,18679.0,16.07,1
13315,49,72860.0,2,RENT,PERSONAL,12245.0,16.01,0
13316,33,106558.0,7,OWN,EDUCATION,4597.0,9.22,0
13317,37,80337.0,12,RENT,MEDICAL,19064.0,13.51,0
13318,52,87311.0,10,MORTGAGE,PERSONAL,23274.0,18.02,0
13319,42,48515.0,12,RENT,EDUCATION,22682.0,12.15,0
13320,24,106695.0,0,OWN,EDUCATION,2324.0,18.73,0
13321,25,59904.0,2,RENT,PERSONAL,17160.0,8.5,0
13322,57,94935.0,9,OWN,VENTURE,26336.0,6.54,0
13323,61,78790.0,14,RENT,PERSONAL,28867.0,17.98,1
13324,33,103580.0,12,RENT,DEBTCONSOLIDATION,14614.0,17.37,1
13325,54,110148.0,14,RENT,EDUCATION,2986.0,19.4,1
13326,42,40636.0,9,RENT,EDUCATION,21502.0,15.01,1
13327,43,112129.0,1,MORTGAGE,MEDICAL,2760.0,18.61,0
13328,23,37892.0,9,RENT,EDUCATION,26142.0,17.08,1
13329,62,56672.0,1,OWN,MEDICAL,13885.0,17.32,0
13330,54,40812.0,8,MORTGAGE,EDUCATION,11228.0,13.47,0
13331,52,35654.0,6,MORTGAGE,EDUCATION,19290.0,10.85,1
13332,41,89633.0,5,MORTGAGE,PERSONAL,7499.0,18.58,1
13333,64,52143.0,6,MORTGAGE,PERSONAL,2364.0,11.55,0
13334,41,90934.0,7,OWN,DEBTCONSOLIDATION,26153.0,13.04,1
13335,64,102334.0,11,MORTGAGE,VENTURE,21797.0,11.75,0
13336,31,64087.0,0,RENT,DEBTCONSOLIDATION,10027.0,13.41,1
13337,59,46618.0,7,RENT,EDUCATION,15532.0,12.09,1
13338,24,43446.0,2,MORTGAGE,DEBTCONSOLIDATION,16408.0,6.17,1
13339,21,83867.0,2,OWN,PERSONAL,18105.0,17.85,0
13340,48,86028.0,5,MORTGAGE,EDUCATION,9939.0,11.72,0
13341,44,95101.0,3,MORTGAGE,EDUCATION,15936.0,13.75,0
13342,55,62200.0,3,RENT,DEBTCONSOLIDATION,11261.0,7.45,0
13343,33,96465.0,3,MORTGAGE,MEDICAL,17863.0,5.55,0
13344,54,74148.0,9,OWN,VENTURE,14561.0,8.93,0
13345,31,117928.0,0,RENT,DEBTCONSOLIDATION,12447.0,15.36,0
13346,56,55698.0,7,MORTGAGE,DEBTCONSOLIDATION,16172.0,6.89,0
13347,37,77470.0,2,RENT,VENTURE,13878.0,18.22,0
13348,55,86660.0,0,MORTGAGE,EDUCATION,14411.0,8.51,0
13349,38,88910.0,0,OWN,EDUCATION,21465.0,8.36,1
13350,60,70450.0,0,RENT,MEDICAL,7448.0,8.04,1
13351,42,91463.0,3,MORTGAGE,DEBTCONSOLIDATION,21642.0,5.7,1
13352,44,68757.0,13,OWN,VENTURE,4107.0,16.31,0
13353,39,113012.0,5,RENT,DEBTCONSOLIDATION,9928.0,17.75,0
13354,57,105247.0,3,RENT,PERSONAL,17234.0,14.1,0
13355,59,107015.0,10,MORTGAGE,DEBTCONSOLIDATION,21317.0,8.13,0
13356,41,66390.0,10,RENT,DEBTCONSOLIDATION,18310.0,9.49,0
13357,28,91116.0,2,MORTGAGE,PERSONAL,21213.0,12.16,0
13358,48,48161.0,7,RENT,PERSONAL,27017.0,18.86,1
13359,25,67152.0,13,MORTGAGE,VENTURE,15528.0,8.96,0
13360,37,115171.0,7,MORTGAGE,EDUCATION,23390.0,15.74,0
13361,57,55836.0,5,RENT,MEDICAL,15313.0,11.65,0
13362,56,101543.0,8,OWN,PERSONAL,3559.0,9.67,0
13363,39,90648.0,11,MORTGAGE,EDUCATION,20125.0,11.88,0
13364,47,61331.0,9,MORTGAGE,VENTURE,17167.0,6.5,1
13365,54,45763.0,0,OWN,DEBTCONSOLIDATION,17343.0,16.68,0
13366,31,104444.0,12,MORTGAGE,VENTURE,7830.0,8.91,0
13367,32,54187.0,7,MORTGAGE,VENTURE,9523.0,15.66,0
13368,41,46957.0,5,MORTGAGE,PERSONAL,19009.0,6.46,1
13369,31,39379.0,0,MORTGAGE,MEDICAL,20074.0,18.87,1
13370,59,62959.0,3,RENT,PERSONAL,17524.0,8.2,0
13371,48,117018.0,4,MORTGAGE,DEBTCONSOLIDATION,15285.0,17.86,0
13372,25,62105.0,6,RENT,PERSONAL,12973.0,16.83,1
13373,37,35877.0,7,RENT,DEBTCONSOLIDATION,26666.0,19.05,1
13374,40,83353.0,8,RENT,PERSONAL,24694.0,12.19,1
13375,61,118788.0,11,RENT,MEDICAL,5006.0,15.68,1
13376,32,119585.0,11,RENT,EDUCATION,6302.0,10.69,0
13377,26,118308.0,5,RENT,MEDICAL,19472.0,8.08,0
13378,37,86567.0,9,RENT,PERSONAL,24391.0,11.7,0
13379,39,92913.0,8,MORTGAGE,VENTURE,6611.0,7.82,0
